,Unnamed: 0,sentence,statement_id,targets,label ,confidence,comment,context,predictions
1502,52,"We are committed to recognising, supporting and putting into practice the United Nations Global Compacts 10 principles pertaining to human rights, labour standards, environmental protection and anti-corruption in all areas of influence",SID_482,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,"We are committed to recognising, supporting and putting into practice the United Nations Global Compacts 10 principles pertaining to human rights, labour standards, environmental protection and anti-corruption in all areas of influence","[5.7638677390059456e-05, 8.377941412618384e-05, 7.33421475160867e-05, 0.0006923736655153334, 0.0021767851430922747, 0.002214387059211731, 0.0012778759701177478, 0.3988131880760193, 7.990827725734562e-05, 0.001048985868692398, 6.30137074040249e-05]"
1503,13,Leekes Supplier Code of Conduct All of our suppliers are asked to confirm their adherence to the following standards,SID_471,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3.0,staring list,Leekes Supplier Code of Conduct All of our suppliers are asked to confirm their adherence to the following standards,"[1.596255424374249e-05, 2.128074447682593e-05, 1.7595708413864486e-05, 0.00018862489378079772, 0.0016776497941464186, 0.007468974217772484, 0.0013063766527920961, 0.5921105742454529, 0.00022807221102993935, 0.007462113164365292, 4.1010178392753005e-05]"
1504,28,To ensure all those in our supply chain and contractors comply with our values we reserve the right to request access to our suppliers manufacturing facilities at any time for members of our Buying Team or our representatives to check compliance with the Leekes Supplier Code of Conduct,SID_471,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3.0,,To ensure all those in our supply chain and contractors comply with our values we reserve the right to request access to our suppliers manufacturing facilities at any time for members of our Buying Team or our representatives to check compliance with the Leekes Supplier Code of Conduct,"[7.59400863898918e-05, 2.4061728254309855e-05, 4.233020808896981e-05, 0.00017343726358376443, 0.0012162037892267108, 0.00651412783190608, 0.007189658470451832, 0.5389853119850159, 0.013661345466971397, 0.04390766844153404, 0.00022778427228331566]"
1505,55,"They require all of our suppliers, both through their own activities and those within their own supply chains, to ensure that they do not commit any offences of ""slavery, servitude and forced or compulsory labour"", ""child labour"" or ""human trafficking",SID_482,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,5.0,,"They require all of our suppliers, both through their own activities and those within their own supply chains, to ensure that they do not commit any offences of ""slavery, servitude and forced or compulsory labour"", ""child labour"" or ""human trafficking","[2.6224257453577593e-05, 6.66615815134719e-05, 4.624164284905419e-05, 0.000597887032199651, 0.0005058751557953656, 0.01907223090529442, 0.0013537323102355003, 0.8126035332679749, 0.0006787200109101832, 0.00359912496060133, 0.000173552572960034]"
1506,56,This is consistent with the requirements of the Modern Slavery Act 2015,SID_482,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,This is consistent with the requirements of the Modern Slavery Act 2015,"[0.0009624267113395035, 0.00022034211724530905, 0.0030220712069422007, 0.00189159472938627, 0.0033877429086714983, 0.0051404936239123344, 0.004364142660051584, 0.034721799194812775, 0.0014194659888744354, 0.003933015279471874, 0.004667523317039013]"
1507,57,The Companies require suppliers to complete a Corporate Questionnaire and a Sustainability Questionnaire covering Human Rights and Modern Slavery related questions,SID_482,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,5.0,,The Companies require suppliers to complete a Corporate Questionnaire and a Sustainability Questionnaire covering Human Rights and Modern Slavery related questions,"[6.26890905550681e-05, 4.762557364301756e-05, 4.303940659156069e-05, 0.0006571270641870797, 0.0017533611971884966, 0.0031283930875360966, 0.03158733993768692, 0.9372425079345703, 0.0012642652727663517, 0.015693850815296173, 0.0002905833243858069]"
1508,64,At the end of 2022 we also invited the first suppliers to join the supplier monitoring tool IntegrityNext,SID_482,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3.0,,At the end of 2022 we also invited the first suppliers to join the supplier monitoring tool IntegrityNext,"[1.3773701539321337e-05, 1.1047000043618027e-05, 1.3127108104526997e-05, 0.0001846193481469527, 0.0004924866952933371, 0.002163547556847334, 0.00398365268483758, 0.1663975864648819, 0.0006719115190207958, 0.05084020644426346, 6.091717295930721e-05]"
1509,65,"As part of the tool, suppliers will be monitored in Social Media and required to complete (as a minimum) the three self-assessment questionnaires Human Rights & Labour, Environmental Protection, Supply Chain Responsibility",SID_482,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3.0,description,"As part of the tool, suppliers will be monitored in Social Media and required to complete (as a minimum) the three self-assessment questionnaires Human Rights & Labour, Environmental Protection, Supply Chain Responsibility","[8.499139767081942e-06, 6.904936890350655e-05, 2.6398392947157845e-05, 0.00010411132097942755, 0.0005500671686604619, 0.0009941401658579707, 0.0017432087333872914, 0.6171236038208008, 0.0017916971119120717, 0.05571179464459419, 8.372485899599269e-05]"
1510,66,"As part of the process, suppliers are required to provide the Companies with details of their own procedures to ensure there are no occurrences of slavery or human trafficking within their business or supply chains",SID_482,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,5.0,,"As part of the process, suppliers are required to provide the Companies with details of their own procedures to ensure there are no occurrences of slavery or human trafficking within their business or supply chains","[0.00010569389996817335, 5.061521733296104e-05, 0.00019325407629366964, 0.0001224636216647923, 0.0003464978071860969, 0.00849890522658825, 0.015694404020905495, 0.8659741878509521, 0.004362442065030336, 0.020358946174383163, 0.0006784257711842656]"
1511,67,The supplier is also required to inform the Companies of any changes to their responses that occur at any point during the lifetime of any contract,SID_482,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3.0,description,The supplier is also required to inform the Companies of any changes to their responses that occur at any point during the lifetime of any contract,"[2.441429387545213e-05, 0.0002122345322277397, 5.8144592912867665e-05, 0.0003399125416763127, 0.0004124269762542099, 0.0041648694314062595, 0.0033869813196361065, 0.41122159361839294, 0.004002216272056103, 0.026821495965123177, 0.0002718164469115436]"
1512,68,The Companies exclude any potential bidders that appear on the World Bank Sanctions Lists or the EU Sanctions Lists from their tender process for procurement spend,SID_482,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3.0,interesting,The Companies exclude any potential bidders that appear on the World Bank Sanctions Lists or the EU Sanctions Lists from their tender process for procurement spend,"[2.5630666641518474e-05, 5.0197068048873916e-05, 1.4971054042689502e-05, 0.0006068277289159596, 0.00144509831443429, 0.014803707599639893, 0.0073251607827842236, 0.43042653799057007, 0.0039000632241368294, 0.021764347329735756, 0.00025556233595125377]"
1513,69,The Companies current suppliers are audited against these lists on a regular basis and further investigations are carried out if required,SID_482,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3.0,,The Companies current suppliers are audited against these lists on a regular basis and further investigations are carried out if required,"[0.00014915033534634858, 0.00011303091741865501, 8.833281026454642e-05, 0.0003099975292570889, 0.0009664696990512311, 0.013685204088687897, 0.06969447433948517, 0.5717120170593262, 0.007458704989403486, 0.14720936119556427, 0.0002208599471487105]"
1514,70,"Due diligence processes in relation to slavery and human trafficking within our supply chains We take appropriate steps to verify that potential suppliers are not currently, nor have been previously involved in slavery or human trafficking",SID_482,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,"Due diligence processes in relation to slavery and human trafficking within our supply chains We take appropriate steps to verify that potential suppliers are not currently, nor have been previously involved in slavery or human trafficking","[2.81266329693608e-05, 2.5252425984945148e-05, 2.870391108444892e-05, 3.7673577025998384e-05, 0.0003679840301629156, 0.002828032011166215, 0.0026196499820798635, 0.6562404036521912, 0.0009713261970318854, 0.00311718275770545, 3.454835314187221e-05]"
1515,12,New employees: The employee code of conduct will be signposted to all new Management employees at their company induction,SID_476,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3.0,linked to ms,New employees: The employee code of conduct will be signposted to all new Management employees at their company induction,"[2.015460813709069e-05, 2.234104431408923e-05, 9.356913324154448e-06, 0.0003021147276740521, 0.00029025133699178696, 0.0007804239867255092, 0.004573530051857233, 0.7262958288192749, 0.00032723345793783665, 0.03430289402604103, 0.00021712540183216333]"
1516,72,Our supplier qualification process is applied to all new suppliers that meet our qualifying criteria who must provide formal confirmation that there is no modern slavery taking place within their business or within their own supply chains,SID_482,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,5.0,,Our supplier qualification process is applied to all new suppliers that meet our qualifying criteria who must provide formal confirmation that there is no modern slavery taking place within their business or within their own supply chains,"[3.4765493182931095e-05, 5.1460567192407325e-05, 2.1137622752576135e-05, 0.00014002915122546256, 0.0006221258663572371, 0.013597446493804455, 0.01255518477410078, 0.8332452178001404, 0.0008395782206207514, 0.018544599413871765, 0.00013213833153713495]"
1517,73,During 2022 we continued to identify and implement ways of strengthening our due diligence policies and procedures in relation to slavery and human trafficking within our supply chains,SID_482,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,During 2022 we continued to identify and implement ways of strengthening our due diligence policies and procedures in relation to slavery and human trafficking within our supply chains,"[2.4719842258491553e-05, 2.7025529561797157e-05, 0.00016870792023837566, 9.031646186485887e-05, 0.000263119611190632, 0.0013858989113941789, 0.0092883026227355, 0.4095281660556793, 0.0006176717579364777, 0.028182730078697205, 0.00015292763418983668]"
1518,74,We conduct regular supply chain risk assessments on the information received from our existing and new suppliers,SID_482,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3.0,linked to ms in context,We conduct regular supply chain risk assessments on the information received from our existing and new suppliers,"[2.346505061723292e-05, 3.9130987715907395e-05, 8.446584251942113e-05, 0.00021518934227060527, 0.0007833115523681045, 0.014251676388084888, 0.04247909411787987, 0.51454758644104, 0.0005783780361525714, 0.015672987326979637, 0.00011808989802375436]"
1519,75,"In the event of a suspected violation of our policy, we reserve the right to audit any of our suppliers operations, facilities and working conditions, as well as their quality, environmental, ethical and health & safety procedures and systems",SID_482,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3.0,i am not sure,"In the event of a suspected violation of our policy, we reserve the right to audit any of our suppliers operations, facilities and working conditions, as well as their quality, environmental, ethical and health & safety procedures and systems","[4.990082379663363e-05, 9.769677126314491e-05, 3.450581061770208e-05, 0.00019798513676505536, 0.0007152528851293027, 0.0007328157662414014, 0.007225453853607178, 0.41771751642227173, 0.4397372007369995, 0.10157918930053711, 0.00022440672910306603]"
1520,43,"This Code of Conduct applies across the entire RWE Group, and adopts the core values of the United Nations Global Compact, including recognising, supporting, and putting into practice the United Nations Global Compacts 10 principles pertaining to human rights, labour standards, environmental protection and anti-corruption in all our areas of influence",SID_482,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3.0,global compact,"This Code of Conduct applies across the entire RWE Group, and adopts the core values of the United Nations Global Compact, including recognising, supporting, and putting into practice the United Nations Global Compacts 10 principles pertaining to human rights, labour standards, environmental protection and anti-corruption in all our areas of influence","[2.4020944692892954e-05, 7.556193304480985e-05, 5.4195686971070245e-05, 0.00042867299634963274, 0.0014039656380191445, 0.0010984730906784534, 0.0005013477057218552, 0.7744609713554382, 0.0002144345926353708, 0.00069736986188218, 1.9385597624932416e-05]"
1521,77,"As part of our supplier qualification process we reserve the right to have access to, and to audit, our tier 1 suppliers supply chain if required",SID_482,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3.0,i am not sure,"As part of our supplier qualification process we reserve the right to have access to, and to audit, our tier 1 suppliers supply chain if required","[0.0001132844845415093, 6.824920274084434e-05, 0.00012073918333044276, 0.0001353592233499512, 0.0023680482991039753, 0.009298606775701046, 0.01325646135956049, 0.46641427278518677, 0.027232591062784195, 0.08313671499490738, 0.00048821623204275966]"
1522,78,Key Performance indicators for 2022,SID_482,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,Key Performance indicators for 2022,"[5.710476398235187e-05, 5.703570059267804e-05, 2.2452304619946517e-05, 0.001648462493903935, 0.0018098861910402775, 0.0009264576947316527, 0.0013121743686497211, 0.006832113955169916, 1.9966513718827628e-05, 0.003968496806919575, 4.982868631486781e-05]"
1523,79,The Companies have a dedicated Compliance team who work with legal and procurement experts to support the implementation and enforcement of the Modern Slavery Act 2015,SID_482,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,5.0,,The Companies have a dedicated Compliance team who work with legal and procurement experts to support the implementation and enforcement of the Modern Slavery Act 2015,"[3.471539821475744e-05, 3.8617843529209495e-05, 9.506571223028004e-05, 0.0006961062899790704, 0.0010446446249261498, 0.0016167054418474436, 0.004454577807337046, 0.8179349899291992, 0.04575040936470032, 0.12227102369070053, 0.0018489636713638902]"
