sentence_id,statement_id,sentence,prediction,targets,confidence
1876,SID_520,Training and Awareness We provide our staff with training on our modern slavery obligations and emphasise the importance of our Supplier Business Code of Conduct,0,0,0.5644936416818072
1877,SID_534,"New suppliers that present elevated human rights risks, based on location or industry, are asked to complete a social compliance Self- Assessment Questionnaire and may be subject to additional third-party audits (see below)",0,0,0.5106320949867449
1878,SID_534,This Vendor Due Diligence process has been deployed throughout Kimberly-Clarks global enterprise,0,0,0.5456286460694595
1879,SID_534,"Corporate Social Compliance Audits Within our Supply Chain Human Rights program, key suppliers and Kimberly-Clark operations are assessed against the risk factors identified above to determine which will be subject to our corporate social compliance audit requirements (in-scope suppliers)",0,0,0.581420688528705
1883,SID_534,"Kimberly-Clark has a preference for audits conducted by Association of Professional Social Compliance Auditors (APSCA) accredited audit firms to the ELEVATE Responsible Sourcing Assessment (ERSA) protocol, Sedex Members Ethical Trade Audit (SMETA) audit standard, Responsible Business Alliance Supplemental Validated Audit Process (SVAP) on Forced Labor or equivalent protocols",0,0,0.6039915740421393
1885,SID_534,"In addition, Kimberly-Clark deploys enhanced forced labor diagnostic assessments as needed for suppliers and owned sites in high-risk geographies or industries and/or where otherwise warranted",0,0,0.568030744245343
1887,SID_534,"When a supplier is found to be in noncompliance with our SSCS, Kimberly-Clark engages with the supplier to develop a corrective action plan",0,0,0.531747691053256
1888,SID_534,"Depending on the concerns raised, corrective actions could include supplier investments in infrastructure, equipment, or training; development of new policies or procedures; or provision of remedy for affected workers",0,0,0.5831298265212675
1891,SID_534,"In the event that these issues continue unresolved, we may exit a supplier for continued noncompliance",0,0,0.5206692106850539
1892,SID_534,"Training on Modern Slavery Kimberly-Clark provides training on human trafficking and forced labor for employees and managers with direct responsibility for our supply chain, including procurement buyers and teams managing external contract manufacturers",0,0,0.5675695442552711
1893,SID_534,The training includes a focus on identifying and mitigating risks,0,0,0.5796098521975489
1894,SID_534,"Through our Procurement learning and development curriculum, we also offer ESG training content that includes coverage of human rights risks in supply chains",0,0,0.6198700448943306
1895,SID_534,"In addition, through our membership of in organisations like AIM-PROGRESS, we continually seek to build supplier knowledge and capability on human rights issues",0,0,0.5938299703095022
1899,SID_534,Reports may be made anonymously where permitted by law and are subject to our non-retaliation policy,0,0,0.4402925841721197
1901,SID_534,"Measuring Effectiveness To measure the effectiveness of steps being taken, we track the number and types of nonconformances identified and closed and assign scores to suppliers and Kimberly-Clark sites based on audit performance to help managers understand the risk profile of their suppliers or sites",0,0,0.522288976437501
1902,SID_534,This data is reviewed by the Responsible Sourcing & Human Rights Governance Committee,0,0,0.6022377695119482
1925,SID_544,"Our Business and Supply Chains SGN is one of the UKs biggest utility companies with a supply chain value of over 500 million per annum operating across Scotland, Southern England and in Northern Ireland",0,0,0.6504584772670937
1926,SID_544,We manage the network that distributes natural and green gas to approximately 5.9 million homes and businesses,0,0,0.5980912495529505
1927,SID_544,"We employ highly skilled employees who work within our businesses regulated by the Office for Gas and Electricity Markets (OFGEM) and the Northern Ireland Utility Regulator (UREG), as well as our non-regulated business entities",0,0,0.6368018573264355
1927,SID_544,"We employ highly skilled employees who work within our businesses regulated by the Office for Gas and Electricity Markets (OFGEM) and the Northern Ireland Utility Regulator (UREG), as well as our non-regulated business entities",0,0,0.6368018573264355
1928,SID_544,"We are supported by a significant number of suppliers and contractors to keep our customers safe and warm, while our joint venture partners enable us to develop new technologies and alternative heat solutions",0,0,0.6408965579992304
1929,SID_544,"We work closely with suppliers to ensure their values on issues, such as safety, environment, and modern slavery, are upheld throughout our supply chain",0,0,0.5638604892868875
1932,SID_544,Brookfield has a 37.5% share and GIP has a 25% share,0,0,0.5790795641045375
1934,SID_544,"All three shareholders oversee the three regulated operating companies in Scotland, Southern England and Northern Ireland as well as the holding company and several unregulated companies",0,0,0.6309292698998483
1936,SID_544,Classified as Internal 3 Our Policies and procedures on Slavery and Human Trafficking SGNs approach to the risks of slavery and human trafficking can be found within several of our policies and practices,0,0,0.5583927468057048
1944,SID_534,"Grievance Mechanisms Employees, business partners and others are encouraged to report any ethical concerns through Kimberly-Clarks Code of Conduct Help Line",0,0,0.5228878652986707
1947,SID_544,"Know and uphold our prohibitions on modern slavery, child labour, forced labour, human trafficking, physical punishment, and any other harmful activity",1,0,0.653541068508293
1953,SID_544,"To ensure that modern slavery does not exist within SGNs own direct operations, SGN undertakes a robust approach in our recruitment processes, ensuring that all employees within SGN have the appropriate rights to work in the UK",0,0,0.4276786842058675
1955,SID_544,Following this guarantees that the right to work is evidenced for all direct workers and relevant verification and vetting checks are carried out,0,0,0.652937430444495
1956,SID_544,"Further to this, all new and existing employees are subject to prescribed right to work checks to ensure that SGN does not employ illegal workers thereby ensuring compliance with UK immigration laws and regulations",0,0,0.5959586066091095
1962,SID_544,SGN issue our Sustainable Procurement Code to all current suppliers,0,0,0.5584382657889432
1963,SID_544,"This is clear that we expect all our suppliers to respect basic human rights as established by the European Convention on Human Rights, and to adhere to legislation against child labour, forced labour, modern slavery, and discrimination",0,0,0.5872082487886316
